_id	Regional	Ano	Mês	Data	Ocorrencia	Solicitacao	Endereco	Bairro	Localidade	Grau_de_Risco	Data_da_Acao	Tipo_da_Acao	Quantidade	Altura	Largura	Area_m
24419	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Monitoramento	Rua da Uniao, .<^&	Passarinho	Alto da Telha	R2	2021-07-10T00:00:00	""				0
24420	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Monitoramento	"Travessa Alto da Brasileira, ""#*9"	Nova Descoberta	Corrego do Joaquim	R3	2021-07-10T00:00:00	""				0
24421	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	"Rua Panasco, +?""]"	Nova Descoberta	Corrego da Areia	""	2021-07-10T00:00:00	""	6	15	8	720
24422	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	"Corrego Jose Idalino, #""#~"	Guabiraba	Corrego Jose Idalino	""	2021-07-10T00:00:00	""	3	15	8	360
24423	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Rua Doutor Joaquim Coutinho, 9<-%	Cohab	Lagoa Encantada	R2	2021-07-09T00:00:00	Acoes de Porta-Porta				0
24424	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Rua Doutor Joaquim Coutinho, @}>	Cohab	Lagoa Encantada	R2	2021-07-09T00:00:00	Acoes de Porta-Porta				0
24425	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Monitoramento	Rua Agostinho dos Santos, /@9=	Passarinho	Alto da Telha	R3	2021-07-10T00:00:00	""				0
24426	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Rua Doutor Joaquim Coutinho, $!>=	Cohab	Lagoa Encantada	R2	2021-07-09T00:00:00	Acoes de Porta-Porta				0
24427	Norte	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Deodato, #$[	Agua Fria	Corrego do Deodato	""	2021-07-10T00:00:00	""	1	20	8	160
24428	Norte	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Xexeu, `=-[	Beberibe	Porto da Madeira	""	2021-07-10T00:00:00	""	4	15	8	480
24429	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Rua Doutor Joaquim Coutinho, >#'\	Cohab	Lagoa Encantada	R2	2021-07-09T00:00:00	Acoes de Porta-Porta				0
24430	Norte	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Pedro Elias de Lima, ?_$.	Dois Unidos	Alto da Liberdade	""	2021-07-10T00:00:00	""	3	20	8	480
24431	Norte	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego Sao Jose, >#'\	Dois Unidos	Corrego Sao Jose	""	2021-07-10T00:00:00	""	3	20	8	480
24432	Norte	2021	Julho	2021-07-10T00:00:00	""	Vistoria	Rua Compositor Inaldo Mendonca, $!>=	Dois Unidos	Alto da Liberdade	R2	2021-07-10T00:00:00	""				0
24433	Noroeste	2021	Julho	2021-07-10T00:00:00	""	""	Rua Luiz Gonzaga, @}>	Nao Informado	Alto Jose do Pinho	""	2021-07-10T00:00:00	Remocao de Entulhos				0
24434	Nordeste	2021	Julho	2021-07-10T00:00:00	""	""	Rua Santa Clara, 9<-%	Passarinho	Vila Canaa	""	2021-07-10T00:00:00	Corte de Arvores				0
24435	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Atlantica, %$<!	Guabiraba	Vila Boa Vista	""	2021-07-10T00:00:00	""	2	15	8	240
24436	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Rua Doutor Joaquim Coutinho, ?_$.	Cohab	Lagoa Encantada	R2	2021-07-09T00:00:00	Acoes de Porta-Porta				0
24437	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua do Fogo, .<^&	Guabiraba	Vila Boa Vista	""	2021-07-10T00:00:00	""	1	15	8	120
24438	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua do Fogo, ^[{	Guabiraba	Vila Boa Vista	""	2021-07-10T00:00:00	""	1	15	8	120
24439	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua do Fogo, {})!	Guabiraba	Vila Boa Vista	""	2021-07-10T00:00:00	""	1	15	8	120
24440	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	"2ª Travessa Verdejantes, +?""]"	Jordao	Jordao Alto	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	1	20	8	160
24441	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Rua do Fogo, #^>	Guabiraba	Vila Boa Vista	""	2021-07-10T00:00:00	""	1	15	8	120
24442	Nordeste	2021	Julho	2021-07-10T00:00:00	""	""	Corrego Jose Idalino, ~|}[	Guabiraba	Corrego Jose Idalino	""	2021-07-10T00:00:00	Rocagem	1	20	10	200
24443	Nordeste	2021	Julho	2021-07-10T00:00:00	""	Colocação de Lonas Plásticas	Corrego Jose Idalino, /@9=	Guabiraba	Corrego Jose Idalino	""	2021-07-10T00:00:00	""	2	20	8	320
24444	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Rua Doutor Joaquim Coutinho, .<^&	Cohab	Lagoa Encantada	R2	2021-07-09T00:00:00	Acoes de Porta-Porta				0
24445	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	"Rua Pederneiras, ""#*9"	Jordao	Jordao Alto	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	1	15	8	120
24446	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Luiza, ?_$.	Dois Unidos	Corrego do Curio	""	2021-07-09T00:00:00	""	2	35	8	560
24447	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Verdejante, .[?	Jordao	Jordao Alto	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	2	20	8	320
24448	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, #^>	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24449	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, {})!	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24450	Noroeste	2021	Julho	2021-07-09T00:00:00	""	""	Rua Luiz Gonzaga, ^[{	Nao Informado	Alto Jose do Pinho	""	2021-07-09T00:00:00	Remocao de Entulhos				0
24451	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Alto do Brasil, .<^&	Alto Jose Bonifacio 	Alto do Brasil	""	2021-07-09T00:00:00	""	1	20	8	160
24452	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Alto dos Calcados, %$<!	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2021-07-09T00:00:00	""	3	15	8	360
24453	Noroeste	2021	Julho	2021-07-09T00:00:00	""	""	Avenida Joselia, 9<-%	Nova Descoberta	Nova Descoberta	""		Rocagem	3	15	8	360
24454	Norte	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Corrego da Jaqueira, @}>	Linha do Tiro	Alto da Jaqueira	R2	2021-07-09T00:00:00	""				0
24455	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua America Cisneiros, $!>=	Agua Fria	Corrego da Padaria	""	2021-07-09T00:00:00	""				0
24456	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua do Fragoso, >#'\	Agua Fria	Corrego da Padaria	""	2021-07-09T00:00:00	""				0
24457	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, ~|}[	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24458	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego do Deodato, ?_$.	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24459	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Sao Jose, #$[	Agua Fria	Corrego Sao Jose	""	2021-07-09T00:00:00	""				0
24460	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Sao Jose, .[?	Agua Fria	Corrego Sao Jose	""	2021-07-09T00:00:00	""				0
24461	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Felipe Camarao, #_|/	Agua Fria	Corrego da Padaria	""	2021-07-09T00:00:00	""				0
24462	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Alto do Bonito, ""#*9"	Agua Fria	Alto do Pereirinha	""	2021-07-09T00:00:00	""				0
24463	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Corrego do Deodato, +?""]"	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24464	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Corrego do Deodato, #""#~"	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24465	Oeste	2021	Julho	2021-07-10T00:00:00	""	Monitoramento	Rua Paulino de Farias, .[?	Toto	Toto	R1	2021-07-10T00:00:00	Mapeamento de Area de Risco				0
24466	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Salutares, /@9=	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24467	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego do Deodato, ~|}[	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24468	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Tamandare, `=-[	Agua Fria	Corrego Sao Jose	""	2021-07-09T00:00:00	""				0
24469	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego do Deodato, #^>	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24470	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, /@9=	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24471	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Corrego Jose Grande, +?""]"	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24472	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	"Rua Firminopolis, ""#*9"	Morro da Conceicao	Morro da Conceicao	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24473	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	"Travessa Padre Severino, +?""]"	Vasco da Gama	Vasco da Gama	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24474	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	"Rua Itabora, #""#~"	Vasco da Gama 	Vasco da Gama	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24475	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Diadema, /@9=	Vasco da Gama 	Vasco da Gama	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24476	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Jose Carneiro Lins, ~|}[	Nova Descoberta	Nova Descoberta	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24477	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Nova Milano, #^>	Alto Jose Bonifacio 	Alto do Brasil	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24478	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Corrego Sao Domingos Savio, {})!	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24479	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua do Chafariz, ^[{	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24480	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Sempre Viva, .<^&	Macaxeira 	Macaxeira	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24481	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Corrego Jose Grande, #""#~"	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24482	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua da Saude, %$<!	Macaxeira 	Macaxeira	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24483	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Cerro Azul, @}>	Nova Descoberta	Nova Descoberta	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24484	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Hidrolandia, $!>=	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24485	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Hidrolandia, >#'\	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24486	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	5ª Travessa Alto do Tiro, ?_$.	Alto Jose Bonifacio 	Alto do Tiro	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24487	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, `=-[	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24488	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, #$[	Alto Jose Bonifacio 	Corrego Jose Grande	R2	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24489	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, .[?	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24490	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego Jose Grande, #_|/	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24491	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Corrego Jose Grande, ""#*9"	Alto Jose Bonifacio 	Corrego Jose Grande	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24492	Noroeste	2021	Julho	2021-07-09T00:00:00	""	Vistoria	Rua Ranusia Alves Rodrigues, 9<-%	Macaxeira 	Macaxeira	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24493	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego do Deodato, {})!	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24494	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Corrego do Deodato, ^[{	Agua Fria	Corrego do Deodato	""	2021-07-09T00:00:00	""				0
24495	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Julio Jose de Souza, .<^&	Agua Fria	Corrego da Padaria	""	2021-07-09T00:00:00	""	2	25	8	400
24496	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, #$[	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24497	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, .[?	Varzea	Brega e Chique	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24498	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, #_|/	Varzea	Brega e Chique	R2	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24499	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Vila Real, ""#*9"	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24500	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Vila Real, +?""]"	Varzea	Brega e Chique	R2	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24501	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Vila Real, #""#~"	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24502	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua das Palmeiras, /@9=	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24503	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua das Palmeiras, ~|}[	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24504	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua das Palmeiras, #^>	Varzea	Brega e Chique	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24505	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, `=-[	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24506	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua das Palmeiras, {})!	Varzea	Brega e Chique	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24507	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua das Palmeiras, .<^&	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24508	Planície	2021	Julho	2021-07-09T00:00:00	Imóveis com Danos / Risco	Vistoria em Imóveis	Rua do Hospicio, %$<!	Boa Vista	Sem Localidade	""	2021-07-09T00:00:00	Analise Visual Estrutural				0
24509	Planície	2021	Julho	2021-07-09T00:00:00	Imóveis com Danos / Risco	Vistoria em Imóveis	Rua Nova Descoberta, 9<-%	Nova Descoberta	Sem Localidade	""	2021-07-09T00:00:00	Analise Visual Estrutural				0
24510	Planície	2021	Julho	2021-07-09T00:00:00	Imóveis com Danos / Risco	Vistoria em Imóveis	Rua Desembargador Martins Pereira, @}>	Rosarinho	Sem Localidade	""	2021-07-09T00:00:00	Analise Visual Estrutural				0
24511	Sul	2021	Julho	2021-07-09T00:00:00	""	""	Avenida Doutor Benigno Jordao de Vasconcelos, $!>=	Cohab	Lagoa Encantada	""	2021-07-09T00:00:00	Acoes de Engenharia e Operacionais:	1			0
24512	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Flor de Maria, >#'\	Cohab	Ur 05	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	2	15	8	240
24513	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Flor de Maria, ?_$.	Cohab	Ur 05	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	4	15	8	480
24514	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Flor de Maria, `=-[	Cohab	Ur 05	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	3	15	8	360
24515	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Flor de Maria, #$[	Cohab	Ur 05	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	2	15	8	240
24516	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua das Palmeiras, ^[{	Varzea	Brega e Chique	R3	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24517	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, ?_$.	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24518	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, >#'\	Varzea	Brega e Chique	""	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24519	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, $!>=	Varzea	Brega e Chique	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24520	Norte	2021	Julho	2021-07-09T00:00:00	Imóveis com Danos / Risco	Vistoria	Rua Monsenhor Viana, %$<!	Dois Unidos	Alto do Maracana	R3	2021-07-09T00:00:00	Encaminhamentos aos Parceiros				0
24521	Norte	2021	Julho	2021-07-09T00:00:00	Árvores em Risco	Vistoria	Rua Corrego do Curio, 9<-%	Dois Unidos	Corrego do Curio	R3	2021-07-09T00:00:00	""				0
24522	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Luiza, @}>	Dois Unidos	Corrego do Curio	""	2021-07-09T00:00:00	""	1	30	8	240
24523	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Luiza, $!>=	Dois Unidos	Corrego do Curio	""	2021-07-09T00:00:00	""	2	35	8	560
24524	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Luiza, >#'\	Dois Unidos	Corrego do Curio	""	2021-07-09T00:00:00	""	2	35	8	560
24525	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	1ª Travessa Padre Cicero, `=-[	Dois Unidos	Alto do Maracana	""	2021-07-09T00:00:00	""	3	15	8	360
24526	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	1ª Travessa Padre Cicero, #$[	Dois Unidos	Alto do Maracana	""	2021-07-09T00:00:00	""	1	15	8	120
24527	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	1ª Travessa Padre Cicero, .[?	Dois Unidos	Alto do Maracana	""	2021-07-09T00:00:00	""	1	20	8	160
24528	Norte	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Nossa Sª de Fatima, #_|/	Agua Fria	Corrego da Padaria	""	2021-07-09T00:00:00	""	2	20	8	320
24529	Norte	2021	Julho	2021-07-09T00:00:00	Árvores em Risco	Vistoria	"Rua Compositor Inaldo Mendonca, ""#*9"	Dois Unidos	Alto da Liberdade	R2	2021-07-09T00:00:00	""				0
24530	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Compositor Inaldo Mendonca, +?""]"	Dois Unidos	Alto da Liberdade	""	2021-07-09T00:00:00	""				0
24531	Norte	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	"Rua Compositor Inaldo Mendonca, #""#~"	Dois Unidos	Alto da Liberdade	""	2021-07-09T00:00:00	""				0
24532	Oeste	2021	Julho	2021-07-09T00:00:00	""	""	Rua Afonso Cunha, /@9=	Cohab	Ur 01	""	2021-07-09T00:00:00	Remocao de Entulhos				0
24533	Oeste	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Barao de Anadia, ~|}[	Jardim Sao Paulo	Jardim Sao Paulo	""	2021-07-09T00:00:00	""	3	20	8	480
24534	Oeste	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Maranguaoe, #^>	Jardim Sao Paulo	Planeta dos Macacos	""	2021-07-09T00:00:00	""	2	20	8	320
24535	Oeste	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Cento e Trinta e Cinco, {})!	Cohab	Jardim Monte Verde	""	2021-07-09T00:00:00	""	3	20	8	480
24536	Oeste	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Cento e Trinta e Cinco, ^[{	Cohab	Jardim Monte Verde	""	2021-07-09T00:00:00	""	2	20	8	320
24537	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, .<^&	Varzea	Brega e Chique	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24538	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, %$<!	Varzea	Brega e Chique	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24539	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, 9<-%	Varzea	Brega e Chique	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24540	Oeste	2021	Julho	2021-07-09T00:00:00	""	Monitoramento	Rua Vila Real, @}>	Varzea	Brega e Chique	R1	2021-07-09T00:00:00	Mapeamento de Area de Risco				0
24541	Sul	2021	Julho	2021-07-09T00:00:00	""	Colocação de Lonas Plásticas	Rua Pederneiras, #_|/	Jordao	Jordao Alto	""	2021-07-09T00:00:00	Mapeamento de Area de Risco	2	15	8	240
24542	Oeste	2021	Julho	2021-07-10T00:00:00	""	Monitoramento	Rua Paulino de Farias, #_|/	Toto	Toto	R1	2021-07-10T00:00:00	Mapeamento de Area de Risco				0
24543	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Monitoramento	3ª Subida Danta Terezinha, @}>	Passarinho	Corrego da Bica	R3	2021-07-12T00:00:00	""				0
24544	Oeste	2021	Julho	2021-07-10T00:00:00	""	Monitoramento	"Rua Paulino de Farias, +?""]"	Toto	Toto	R1	2021-07-10T00:00:00	Mapeamento de Area de Risco				0
24545	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Rua Pau Pereira, 9<-%	Nova Descoberta	Corrego da Areia	""	2021-07-12T00:00:00	""	4	20	8	640
24546	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Rua Serra Verde, @}>	Brejo da Guabiraba	Alto das Pedrinhas	""	2021-07-12T00:00:00	""	3	15	8	360
24547	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Rua Serra Verde, $!>=	Brejo da Guabiraba	Alto das Pedrinhas	""	2021-07-12T00:00:00	""	4	15	8	480
24548	Nordeste	2021	Julho	2021-07-12T00:00:00	""	""	Rua Santa Clara, >#'\	Passarinho	Vila Canaa	""	2021-07-12T00:00:00	Corte de Arvores				0
24549	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Rua do Amor, ?_$.	Passarinho	Vila Boa Vista	""	2021-07-12T00:00:00	""	2	15	8	240
24550	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Corrego da Bica, `=-[	Passarinho	Corrego da Bica	""	2021-07-12T00:00:00	""	2	20	8	320
24551	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Corrego da Bica, #$[	Passarinho	Corrego da Bica	""	2021-07-12T00:00:00	""	2	15	8	240
24552	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Corrego da Bica, .[?	Passarinho	Corrego da Bica	""	2021-07-12T00:00:00	""	2	15	8	240
24553	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Colocação de Lonas Plásticas	Corrego da Bica, #_|/	Passarinho	Corrego da Bica	""	2021-07-12T00:00:00	""	2	15	8	240
24554	Nordeste	2021	Julho	2021-07-12T00:00:00	""	Vistoria	Subida do Cabinho, %$<!	Passarinho	Corrego Manoel Carroceiro	R3	2021-07-12T00:00:00	""				0
