_id	Regional	Ano	Mês	Data	Ocorrencia	Solicitacao	Endereco	Bairro	Localidade	Grau_de_Risco	Data_da_Acao	Tipo_da_Acao	Quantidade	Altura	Largura	Area_m
39113	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, ?_$.	Barro	Vila dos Milagres	""	2023-07-07T00:00:00	""	5	20	8	800
39114	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	5ª Travessa Jaguarana, `=-[	Cohab	Ur 03	""	2023-07-07T00:00:00	""	4	20	8	640
39115	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Sargento Sebastiao Chaves, #$[	Cohab	Ur 02	""	2023-07-07T00:00:00	""	2	20	8	320
39116	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Sargento Sebastiao Chaves, .[?	Cohab	Ur 02	""	2023-07-07T00:00:00	""	2	20	8	320
39117	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	1ª Travessa Serra da Mantiqueira, #_|/	Cohab	Jardim Monte Verde	""	2023-07-07T00:00:00	""	2	20	8	320
39118	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	"1ª Travessa Alto da Bela Vista, ""#*9"	Coqueiral	Alto da Bela Vista	""	2023-07-07T00:00:00	""	1	20	8	160
39119	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	"Rua Sao Sebastiao, +?""]"	Barro	Vila dos Milagres	""	2023-07-07T00:00:00	""	3	20	8	480
39120	Oeste	2023	Julho	2023-07-07T00:00:00	""	""	"Rua Sao Sebastiao, #""#~"	Barro	Vila dos Milagres	""	2023-07-07T00:00:00	ROCAGEM	1	60	8	480
39121	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, /@9=	Barro	Vila dos Milagres	""	2023-07-07T00:00:00	""	5	20	8	800
39122	Oeste	2023	Julho	2023-07-07T00:00:00	""	""	Rua Sao Sebastiao, ~|}[	Barro	Vila dos Milagres	""	2023-07-07T00:00:00	ROCAGEM	1	30	8	240
39123	Oeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Morro do Pilar, #^>	Cohab	Jardim Monte Verde	R4	2023-07-07T00:00:00	""				0
39124	Oeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Sao Vicente de Paula, >#'\	Varzea	Jardim Teresopolis	""	2023-07-07T00:00:00	""	2	20	8	320
39125	Norte	2023	Julho	2023-07-07T00:00:00	Muro com Danos	Monitoramento	Rua do Anil, $!>=	Beberibe	Porto da Madeira	R3	2023-07-07T00:00:00	""				0
39126	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, #_|/	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39127	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, #$[	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39128	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Calatina, @}>	Dois Unidos	Vale do Senhor	R3	2023-07-07T00:00:00	""				0
39129	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Joao Cavalcanti Petribu, $!>=	Dois Unidos	Dois Unidos	R3	2023-07-07T00:00:00	""				0
39130	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Victor Pester, >#'\	Dois Unidos	Vale do Senhor	R3	2023-07-07T00:00:00	""				0
39131	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Victor Pester, ?_$.	Dois Unidos	Vale do Senhor	R3	2023-07-07T00:00:00	""				0
39132	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Victor Pester, `=-[	Dois Unidos	Vale do Senhor	R3	2023-07-07T00:00:00	""				0
39133	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Joao Cavalcanti Petribu, #$[	Dois Unidos	Dois Unidos	R3	2023-07-07T00:00:00	""				0
39134	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Victor Pester, .[?	Dois Unidos	Vale do Senhor	R3	2023-07-07T00:00:00	""				0
39135	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Petrovina, #_|/	Agua Fria	Corrego da Padaria	R3	2023-07-07T00:00:00	""				0
39136	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Angical, ""#*9"	Agua Fria	Corrego do Deodato	R3	2023-07-07T00:00:00	""				0
39137	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Petrovina, +?""]"	Agua Fria	Corrego da Padaria	R3	2023-07-07T00:00:00	""				0
39138	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rualto do Guilhermino, #""#~"	Agua Fria	Alto do Guilhermino	R3	2023-07-07T00:00:00	""				0
39139	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, .[?	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39140	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	1ª Travessa Liberdade, /@9=	Dois Unidos	Corrego Tancredo Neves	R3	2023-07-07T00:00:00	""				0
39141	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Avenida Chagas Ferreira, #^>	Dois Unidos	Chagas Ferreira	R3	2023-07-07T00:00:00	""				0
39142	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Leoncio Rodrigues, {})!	Dois Unidos	Corrego Leoncio Rodrigues	R3	2023-07-07T00:00:00	""				0
39143	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Sub da Medalha Milagrosa, ^[{	Dois Unidos	Alto do Maracana	R3	2023-07-07T00:00:00	""				0
39144	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, .<^&	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39145	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, %$<!	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39146	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, 9<-%	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39147	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, @}>	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39148	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, $!>=	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39149	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, >#'\	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39150	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, ?_$.	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39151	Norte	2023	Julho	2023-07-07T00:00:00	""	""	Rua do Anil, `=-[	Beberibe	Porto da Madeira	""	2023-07-07T00:00:00	Acoes de Porta-Porta				0
39152	Norte	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Avenida Chagas Ferreira, ~|}[	Dois Unidos	Chagas Ferreira	R3	2023-07-07T00:00:00	""				0
39153	Nordeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Corrego da Areia, ?_$.	Nova Descoberta	Corrego da Areia	R2	2023-07-07T00:00:00	Atendimento Social				0
39154	Norte	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Corrego Antonio Rodrigues, @}>	Bomba do Hemeterio	Corrego Antonio Rodrigues	R3	2023-07-07T00:00:00	""				0
39155	Norte	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Divisopolis, %$<!	Dois Unidos	Alto do Maracana	R4	2023-07-07T00:00:00	""				0
39156	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Curupa, {})!	Nova Descoberta	Corrego da Joselia	R3	2023-07-07T00:00:00	""				0
39157	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, ^[{	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39158	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Bacardi, .<^&	Vasco da Gama 	Corrego do Botijao	R3	2023-07-07T00:00:00	""				0
39159	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	1ª Travessa Pirizal, %$<!	Vasco da Gama 	Corrego do Carua	R3	2023-07-07T00:00:00	""				0
39160	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Avenida Joselia, 9<-%	Nova Descoberta	Corrego da Joselia	R3	2023-07-07T00:00:00	""				0
39161	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Subida do Comissario, @}>	Nova Descoberta	Corrego da Joselia	R3	2023-07-07T00:00:00	""				0
39162	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Corrego do Arcanjo, $!>=	Nova Descoberta	Nova Descoberta	R3	2023-07-07T00:00:00	""				0
39163	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Corrego do Arcanjo, >#'\	Alto Jose Bonifacio 	Alto do Brasil	R3	2023-07-07T00:00:00	""				0
39164	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Jose Azevedo Maia, ?_$.	Nova Descoberta	Olho D'Agua	R3	2023-07-07T00:00:00	""				0
39165	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Travessa Sirigi, `=-[	Nao Informado	Alto do Mandu	R3	2023-07-07T00:00:00	""				0
39166	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Ladeira do Bartolomeu, #$[	Morro da Conceicao	Corrego do Bartolomeu	R3	2023-07-07T00:00:00	""				0
39167	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Tamaniqua, .[?	Nova Descoberta	Nova Descoberta	R3	2023-07-07T00:00:00	""				0
39168	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, #_|/	Macaxeira 	Macaxeira	R3	2023-07-07T00:00:00	""				0
39169	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Bonfim, ""#*9"	Nova Descoberta	Nova Descoberta	R3	2023-07-07T00:00:00	""				0
39170	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Isis Dias de Oliveira, +?""]"	Macaxeira 	Macaxeira	R3	2023-07-07T00:00:00	""				0
39171	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Tupitinga, #""#~"	Macaxeira 	Macaxeira	R3	2023-07-07T00:00:00	""				0
39172	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Marihinha, /@9=	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39173	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Subida do Comissario, ~|}[	Nova Descoberta	Corrego da Joselia	R3	2023-07-07T00:00:00	""				0
39174	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Travessa Severino Bernardino, #^>	Nao Informado	Alto Jose do Pinho	R3	2023-07-07T00:00:00	""				0
39175	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Sobral Pinto, {})!	Nova Descoberta	Alto Jardim Progresso	R3	2023-07-07T00:00:00	""				0
39176	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto do Brasil, ^[{	Nao Informado	Nao Cadastrada	R3	2023-07-07T00:00:00	""				0
39177	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Travessa Siriji, .<^&	Nao Informado	Alto do Mandu	R3	2023-07-07T00:00:00	""				0
39178	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Itauna, %$<!	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39179	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Diadema, #^>	Vasco da Gama 	Nao Cadastrada	R3	2023-07-07T00:00:00	""				0
39180	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Diadema, ~|}[	Vasco da Gama 	Nao Cadastrada	R3	2023-07-07T00:00:00	""				0
39181	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Itarapina, /@9=	Nova Descoberta	Alto do Cruzeiro	R3	2023-07-07T00:00:00	""				0
39182	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Subida do Pensamento, #""#~"	Vasco da Gama 	Alto 13 de Maio	R3	2023-07-07T00:00:00	""				0
39183	Nordeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Cuite, #$[	Nova Descoberta	Corrego Jardim Primavera	R2	2023-07-07T00:00:00	Atendimento Social				0
39184	Nordeste	2023	Julho	2023-07-07T00:00:00	Muro com Danos	Vistoria	Rua Pau Pereira, .[?	Nova Descoberta	Alto do Refugio	R3	2023-07-07T00:00:00	Atendimento Social				0
39185	Nordeste	2023	Julho	2023-07-07T00:00:00	Muro com Danos	Vistoria	Rua Pau Pereira, #_|/	Nova Descoberta	Alto do Refugio	R3	2023-07-07T00:00:00	Atendimento Social				0
39186	Nordeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	"Rua Pau Pereira, ""#*9"	Nova Descoberta	Alto do Refugio	R3	2023-07-07T00:00:00	Atendimento Social				0
39187	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Antonio Pinto Lapa, +?""]"	Vasco da Gama 	Corrego do Carua	R3	2023-07-07T00:00:00	""				0
39188	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Pitarana, #""#~"	Vasco da Gama 	Alto do Eucalipto	R3	2023-07-07T00:00:00	""				0
39189	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Joao Mendes de Araujo, /@9=	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39190	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	1ª Travessa Rua Santa Gertrudes, ~|}[	Morro da Conceicao	Morro da Conceicao	R3	2023-07-07T00:00:00	""				0
39191	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto N. S. de Fatima, #^>	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-07-07T00:00:00	""				0
39192	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Sao Sebastiao, {})!	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39193	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Taguai, ^[{	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39194	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Buritirano, 9<-%	Nova Descoberta	Alto Jardim Progresso	R3	2023-07-07T00:00:00	""				0
39195	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Luis Jacinto da Silva, .<^&	Nova Descoberta	Corrego do Beiju	R3	2023-07-07T00:00:00	""				0
39196	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Belizario, 9<-%	Vasco da Gama 	Vasco da Gama	R3	2023-07-07T00:00:00	""				0
39197	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Travessa Jose Reboucas, @}>	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-07-07T00:00:00	""				0
39198	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Cerro Azul, $!>=	Nova Descoberta	Nova Descoberta	R3	2023-07-07T00:00:00	""				0
39199	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Ibitita, >#'\	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39200	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Travessa Sirigi, ?_$.	Nao Informado	Alto do Mandu	R3	2023-07-07T00:00:00	""				0
39201	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Albertina, `=-[	Alto Jose Bonifacio 	Nao Cadastrada	R3	2023-07-07T00:00:00	""				0
39202	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Jose Carlos Novaes da Mata Machado, #$[	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39203	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Sempre Viva, .[?	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39204	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto Jose Bonifacio, #_|/	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39205	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Sempre Viva, ""#*9"	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39206	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Sempre Viva, +?""]"	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39207	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Travessa Eustaquio de Barros, %$<!	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39208	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Jose Azevedo Maia, @}>	Nova Descoberta	Olho D'Agua	R3	2023-07-07T00:00:00	""				0
39209	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	1ª Subida do Beiju, $!>=	Nova Descoberta	Corrego do Beiju	R3	2023-07-07T00:00:00	""				0
39210	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, >#'\	Macaxeira 	Macaxeira	R3	2023-07-07T00:00:00	""				0
39211	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Alto Jose Bonifacio, ~|}[	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2023-07-07T00:00:00	Rocagem	2	15	8	240
39212	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Barao de Camaqua, #^>	Nova Descoberta	Nao Cadastrada	""	2023-07-07T00:00:00	""	3	15	8	360
39213	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	1ª Travessa Alto Jose Bonifacio, {})!	Alto Jose Bonifacio 	Nao Cadastrada	""	2023-07-07T00:00:00	Rocagem	1	46	10	460
39214	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Jose Azevedo Maia, ^[{	Nova Descoberta	Olho D'Agua	""	2023-07-07T00:00:00	""	1	20	8	160
39215	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	2ª Travessa Juremal, .<^&	Nova Descoberta	Corrego do Eucalipto	""	2023-07-07T00:00:00	""	1	20	8	160
39216	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Alto, %$<!	Vasco da Gama 	Alto 13 de Maio	R1	2023-07-07T00:00:00	""				0
39217	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Alto Jose Bonifacio, 9<-%	Alto Jose Bonifacio 	Alto Jose Bonifacio	R2	2023-07-07T00:00:00	""				0
39218	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Sargento, @}>	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2023-07-07T00:00:00	""	1	28	10	280
39219	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Sargento, $!>=	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2023-07-07T00:00:00	""	3	15	8	360
39220	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Bismarck de Freitas, >#'\	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2023-07-07T00:00:00	""	1	80	10	800
39221	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Maribondo, ?_$.	Alto Jose Bonifacio 	Corrego do Euclides	""	2023-07-07T00:00:00	Rocagem	1	52	10	520
39222	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua dos Passaros, /@9=	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2023-07-07T00:00:00	""	1	112	10	1120
39223	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Barao de Camaqua, `=-[	Nova Descoberta	Nao Cadastrada	""	2023-07-07T00:00:00	""	6	15	8	720
39224	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Gurupe Mirim, .[?	Alto Jose Bonifacio 	Nao Cadastrada	""	2023-07-07T00:00:00	Rocagem	2	15	8	240
39225	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Macaparana, #_|/	Casa Amarela 	Alto Jose do Pinho	""	2023-07-07T00:00:00	""	3	20	8	480
39226	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	"Rua Irai de Minas, ""#*9"	Vasco da Gama 	Corrego do Botijao	""	2023-07-07T00:00:00	""	4	15	8	480
39227	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	"Rua Xucuru, +?""]"	Casa Amarela 	Alto Jose do Pinho	""	2023-07-07T00:00:00	""	2	15	8	240
39228	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	"Rua Japura, #""#~"	Casa Amarela 	Alto Jose do Pinho	""	2023-07-07T00:00:00	""	4	15	8	480
39229	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Araguaina, /@9=	Vasco da Gama 	Alto 13 de Maio	""	2023-07-07T00:00:00	""	1	28	10	280
39230	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Araguaina, ~|}[	Vasco da Gama 	Alto 13 de Maio	""	2023-07-07T00:00:00	""	2	15	8	240
39231	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Arataca, #^>	Casa Amarela 	Alto do Mandu	""	2023-07-07T00:00:00	""	4	20	8	640
39232	Norte	2023	Julho	2023-07-07T00:00:00	Deslizamentos de Barreiras	Vistoria	Rua Corrego do Sargento, {})!	Linha do Tiro	Corrego do Sargento	R3	2023-07-07T00:00:00	""				0
39233	Norte	2023	Julho	2023-07-07T00:00:00	Deslizamentos de Barreiras	Vistoria	Rua Corrego do Sargento, ^[{	Linha do Tiro	Corrego do Sargento	R4	2023-07-07T00:00:00	""				0
39234	Norte	2023	Julho	2023-07-07T00:00:00	Imóveis com Danos / Risco	Vistoria	Rua Pedro Elias, .<^&	Dois Unidos	Alto do Rosario	R3	2023-07-07T00:00:00	""				0
39235	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Colocação de Lonas Plásticas	Rua Esperanca, #$[	Nova Descoberta	Nao Cadastrada	""	2023-07-07T00:00:00	""	2	15	8	240
39236	Norte	2023	Julho	2023-07-07T00:00:00	""	Vistoria	Rua Corrego do Abdias, 9<-%	Linha do Tiro	Corrego do Abdias	R3	2023-07-07T00:00:00	Orientado a Sair do Imovel em Caso de Chuva				0
39237	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	"Rua Passiraa, #""#~"	Alto Jose Bonifacio 	Alto do Brasil	R3	2023-07-07T00:00:00	""				0
39238	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	"Rua Aloardia, ""#*9"	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39239	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Sao Jeronimo, ?_$.	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2023-07-07T00:00:00	""				0
39240	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Sozinha, `=-[	Macaxeira 	Macaxeira	R3	2023-07-07T00:00:00	""				0
39241	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Taguai, #$[	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39242	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Macaiba, .[?	Nao Informado	Alto Jose do Pinho	R3	2023-07-07T00:00:00	""				0
39243	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Perola, #_|/	Nova Descoberta	Alto do Cruzeiro	R3	2023-07-07T00:00:00	""				0
39244	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"1ª Travessa da Francisco Passos, ""#*9"	Nova Descoberta	Alto do Cruzeiro	R3	2023-07-07T00:00:00	""				0
39245	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"Rua Alto N. S. de Fatima, +?""]"	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-07-07T00:00:00	""				0
39246	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	"3ª Travessa Jose Reboucas, #""#~"	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-07-07T00:00:00	""				0
39247	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Macatuba, /@9=	Nova Descoberta	Olho D'Agua	R3	2023-07-07T00:00:00	""				0
39248	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Macatuba, ~|}[	Nova Descoberta	Olho D'Agua	R3	2023-07-07T00:00:00	""				0
39249	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, #^>	Macaxeira 	Burity	R3	2023-07-07T00:00:00	""				0
39250	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Vistoria	"Rua Alto Jose Bonifacio, +?""]"	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39251	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Bodocongo, {})!	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-07-07T00:00:00	""				0
39252	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	2ª Travessa Juremal, .<^&	Vasco da Gama 	Corrego do Eucalipto	R3	2023-07-07T00:00:00	""				0
39253	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua Nova Descoberta, %$<!	Nova Descoberta	Olho D'Agua	R3	2023-07-07T00:00:00	""				0
39254	Noroeste	2023	Julho	2023-07-07T00:00:00	""	Monitoramento	Rua B, 9<-%	Nova Descoberta	Corrego do Eucalipto	R3	2023-07-07T00:00:00	""				0
